Nome,Marca,Quantidade,Preço Primário,Preço Por Unidade,Promo
CREPES SIMPLES 16UN,TROFIC,Emb. 1 KG,"3,99€","3,99€ / KG",
Sal Marinho Iodado,VATEL,Emb. 1 KG,"0,98€","0,98€ / KG",
OIKOS CARAMELO 110G X4,OIKOS,Emb. 0.44 KG,"2,39€","5,43€ / KG",
Chocolate de Leite Oreo,MILKA,Emb. 0.037 KG,"0,99€","26,76€ / KG",
Esparguete Cozedura Rápida,TURINI,Emb. 0.5 KG,"1,09€","2,18€ / KG",
Iogurte Sólido Magro Tutti-Frutti e Coco 6x120g,LONGA VIDA,,"2,09€",/ Unid.,
Iogurte Líquido Cálcio 8x100 g,DÉLISSE,Emb. 0.8 KG,"1,95€","2,44€ / KG",
Durex Play Lubrificante de Morango,DUREX,Emb. 0.05 LT,"7,49€","149,80€ / LT",
Fermento de Padeiro 6x5g,TABLIER BLANC,Emb. 0.03 KG,"1,55€","51,67€ / KG",
Bolachas Cobertas Chocolate,P'TIT DÉLI,Emb. 0.25 KG,"2,46€","9,84€ / KG",
Pão de Ló,,1 Unid. = 0.575 KG (aprox.),"9,99€/kg","5,74€ / Unid.",
Açúcar em Pó 100 saquetas,TÉVA,Emb. 0.5 KG,"2,22€","4,44€ / KG",
Papel Higiénico 3 Folhas Acolchoado,SCOTTEX,Emb. 9 ROLOS,"5,98€","0,66€ / ROLOS",
Refrigerante com Gás Guarana,ANTARCTICA,Garrafa 1.5 LT,"1,98€","1,32€ / LT",
Queijo Emmental,LES CROISÉS,Emb. 0.25 KG,"1,89€","7,56€ / KG",
BETERRABA EM VINAGRE 345G,FERBAR,Emb. 0.345 KG,"1,09€","3,16€ / KG",
Sumo Refrigerado Florida,SUNNY DELIGHT,Garrafa 0.31 LT,"0,78€","2,52€ / LT",
Salsichão Cozido com Alho,ECO+,,"2,69€",/ Unid.,
Bloco Sanitário Floral,SONASOL WC,Emb. 0.05 KG,"1,94€","38,80€ / KG",
Mini Pizza Piccolinis Salsicha Frankfurt 9 Unid.,BUITONI,Emb. 0.27 KG,"3,98€","14,74€ / KG",
Sardinha em Óleo Vegetal,BOM PETISCO,Emb. 0.12 KG,"0,99€","8,25€ / KG",
Pensos Higiénicos Super C/ Abas Eco,UNÍ VERT,Emb. 12 UNID.,"1,35€","0,11€ / UNID.",
POSTA DE PESCADA Nº3 COZER,PÊCHE OCÉAN,Emb. 0.6 KG,"3,89€","6,48€ / KG",
Pêra Conference Cal. 60+,,1 Unid. = 0.21 KG (aprox.),"1,99€/kg","0,42€ / Unid.",
Pensos Diários Salva Slip Adapt,EVAX,Emb. 30 UNID.,"1,94€","0,06€ / UNID.",
Bolachas Cream Cracker Nova Receita,VIEIRA,Emb. 0.2 KG,"1,24€","6,20€ / KG",
Pensos Higiénicos Normal Alas,AUSONIA,Emb. 14 UNID.,"1,69€","0,12€ / UNID.",
Conserva de Cogumelos Laminados,NOTRE JARDIN,Lata 0.78 KG,"2,25€","2,88€ / KG",
2000 AGRAFOS N°10,ESQUISSE,,"0,99€",/ Unid.,
Patê Bocadelia Recheio Atum,LA PIARA,Emb. 0.18 KG,"2,24€","12,44€ / KG",
Bife da Vazia Novilho,,1 Unid. = 0.55 KG (aprox.),"11,99€/kg","6,59€ / Unid.",
Porta Fatos Pequeno,SILLAGE,Emb. 1 UNID.,"2,69€","2,69€ / UNID.",
ALIMENTO HUMIDO C/ MOLHO VACA FRANGO LEGUMES P/ CAO 4X100G,TOUS MES AMIS,Emb. 4 UNID.,"1,68€","0,42€ / UNID.",
Óleo Reconstrutor,AUSSIE,Emb. 0.1 LT,"7,49€","74,90€ / LT",
Alimento Húmido P/ Gato Carne Vaca Gold,GOURMET,Emb. 0.085 KG,"0,74€","8,71€ / KG",
Néctar Clássico 100% Laranja,COMPAL,Emb. 1 LT,"1,68€","1,68€ / LT",
PORTFOLIO A4 60 BOLSAS,ESQUISSE,Emb. 60 UNID.,"2,99€","0,05€ / UNID.",
BANZAI NOODLE CAMARAO CIGALA,BANZAI,Emb. 0.067 KG,"1,19€","17,76€ / KG",
Champô Cabelo Ultra Suave Louros Camomila,GARNIER,Emb. 0.25 LT,"3,58€","14,32€ / LT",
"AMBIENTADOR MECHA ""FRUTOS VERMELHOS"" 375ML",BIEN AIR,Emb. 0.375 LT,"1,39€","3,71€ / LT",
Vinho de Mesa Rosé,ECO+,Emb. 2 LT,"2,69€","1,35€ / LT",
Cajú Torrado sem Sal,TOKAPI,Emb. 0.125 KG,"2,52€","20,16€ / KG",
Ervilhas Ultracongelados,IGLO,Emb. 0.375 KG,"2,28€","6,08€ / KG",
Areia Higiénica Perfumada para Gato,ECO+,Emb. 7 LT,"1,74€","0,25€ / LT",
Luvas Finas Descartáveis Vinil Tam. M,,Emb. 0.45 KG,"6,89€","15,31€ / KG",
KINDER DELICE CACAU T10,KINDER,Emb. 0.39 KG,"3,69€","9,46€ / KG",
Cogumelos Laminados,ECO+,Emb. 0.23 KG,"1,06€","4,61€ / KG",
Espinafre Picado Congelado,NOTRE JARDIN,Emb. 1 KG,"1,25€","1,25€ / KG",
Fraldas Bebé T5 Doucer 11/25 Kg,MOTS D'ENFANTS,Emb. 66 UNID.,"12,81€","0,19€ / UNID.",
Bolo com Recheio de Morango 14 Unid.,,Emb. 0.42 KG,"2,66€","6,33€ / KG",
Snack P/ Gato Original Maxi Pack,FELIX,Emb. 0.2 KG,"3,98€","19,90€ / KG",
Champô Anti-Caspa Cuidado Suave para Todos os Tipos de Cabelo,LINIC,Emb. 0.36 LT,"4,94€","13,72€ / LT",
Tónica Suave Pele Seca,NIVEA,Emb. 0.2 LT,"5,99€","29,95€ / LT",
Conserva de Salsichas 7 Unid. Extra Suculentas,NOBRE,Frasco 0.35 KG,"1,68€","4,80€ / KG",
Sopa de Espargos,KNORR,Emb. 0.07 KG,"1,49€","21,29€ / KG",
BLOCO SANITARIO ANTI-TARTARO PINHO 3UN,ECO+,Emb. 3 UNID.,"1,16€","0,39€ / UNID.",
SORTIDO MINI PAES/CROISSANTS CHOCOLATE 12UN,EPI D'OR,Emb. 0.372,"3,35€","9,01€ /",
Cream Crackers,JACOB'S,Emb. 0.2 KG,"1,78€","8,90€ / KG",
Arroz Agulha,LOURO,Emb. 1 KG,"1,38€","1,38€ / KG",
Chouriça do Lavrador,SNR,Emb. 0.18 KG,"1,39€","7,72€ / KG",
Doce de Laranja Biológico,,Emb. 0.375 KG,"2,15€","5,73€ / KG",
Cola Neoprene Líquida,FOXTER,Emb. 0.055 LT,"1,69€","30,73€ / LT",
Spray Mousse Harmonias Florais,NEOBLANC,Spray 0.7 LT,"2,59€","3,70€ / LT",
Iogurte Bifidus Activia Cremoso Frutos Silvestres 4 Unid.,DANONE,Emb. 0.48 KG,"1,99€","4,15€ / KG",
Vinho Branco Alentejo Doc Reserva,REGUENGOS,Garrafa 0.75 LT,"4,49€","5,99€ / LT",
ESPIRAIS TURINI,TURINI,Emb. 0.5 KG,"0,79€","1,58€ / KG",
Sua Vinha Tetra Pak Branco,SUA VINHA,Emb. 1 LT,"0,99€","0,99€ / LT",
Cerveja C/ Álcool 24x25cl,CARLSBERG,Emb. 6 LT,"12,94€","2,16€ / LT",
Recarga Sabonete Líquido Framboesa/Peonia,MANAVA,Emb. 0.25 LT,"0,65€","2,60€ / LT",
Ananás em Fatias Inteiras em Calda Leve,,Lata 0.55 KG,"1,58€","2,87€ / KG",
MOZZARELLA BUFALA,LES CROISÉS,Emb. 0.125 KG,"1,69€","13,52€ / KG",
RECARGA LIMPA VIDROS ECOLOGICO,UNÍ VERT,Emb. 0.75 LT,"2,10€","2,80€ / LT",
VAGEM DE BAUNILHA BOURBON BIO,,Emb. 1 UNID.,"3,99€","3,99€ / UNID.",
Leite UHT Magro,,Emb. 1 LT,"0,82€","0,82€ / LT",
Champô,TRESEMMÉ,Emb. 0.7 LT,"6,59€","9,41€ / LT",
Papel Higiénico 4 Folhas,RENOVA,Emb. 9 ROLOS,"5,38€","0,60€ / ROLOS",
Agrião,,Emb. 0.15 KG,"1,19€","7,93€ / KG",
TORTAS DE ANIS - 12UN,P'TIT DÉLI,Emb. 0.4 KG,"2,37€","5,93€ / KG",
ALCOOL ETILICO 96º,PRIMOPLAST,Emb. 0.25 LT,"0,76€","3,04€ / LT",
Cerveja com Álcool Mini 20x25cl,CRISTAL,Emb. 5 LT,"7,59€","1,52€ / LT",
Pastilhas Máquina Loiça Platinum Plus,FAIRY,Emb. 20 UNID.,"11,48€","0,57€ / UNID.",
VELAS TEALIGHTS 100UN,ECO+,Emb. 100 UNID.,"5,99€","0,06€ / UNID.",
Amaciador Cabelo Normais Garnier Força e Brilho,FRUCTIS,Emb. 0.2 LT,"3,98€","19,90€ / LT",
Bolo de Marmore Chocolate,P'TIT DÉLI,Emb. 0.3 KG,"1,92€","6,40€ / KG",
Pastilhas Café Descafeinado,DELTA,Emb. 16 PAST.,"3,88€","0,24€ / PAST.",
Água C/ Gás 6 Unid.,SAINT DIERY,Emb. 3 LT,"1,69€","0,56€ / LT",
Manteiga com Sal,PRIMOR,Emb. 0.25 KG,"2,23€","8,92€ / KG",
Escova Piaçaba,SILLAGE,Emb. 1 UNID.,"1,99€","1,99€ / UNID.",
Atum em Azeite Biológico,BOM PETISCO,Emb. 0.12 KG,"1,67€","13,92€ / KG",
Bolachas com Pepitas Chocolate Energy 5 Saquetas,CHIQUILÍN,Emb. 0.2 KG,"2,68€","13,40€ / KG",
Massa Fettuccine,MILANEZA,Emb. 0.5 KG,"1,98€","3,96€ / KG",
Chiclets de Morango 12 Unid.,CHICLETS,Emb. 0.017 KG,"0,98€","57,65€ / KG",
Vinagre Balsâmico de Modena,GALLO,Garrafa 0.25 LT,"1,69€","6,76€ / LT",
Bolachas de Gérmen de Trigo C/ Pepitas Chocolate Leite,NAT&VIE,Emb. 0.2 KG,"1,54€","7,70€ / KG",
Marcadores de Colorir Laváveis Ponta Média,ESQUISSE,Emb. 24 UNID.,"4,19€","0,17€ / UNID.",
Esfregão Vegetal,,Emb. 2 UNID.,"0,99€","0,50€ / UNID.",
Queijo Curado 7 meses,SÃO JORGE,Emb. 0.4 KG,"6,18€","15,45€ / KG",
Chá Verde Pure,LIPTON,Emb. 20 SAQS,"1,39€","0,07€ / SAQS",
Pato Inteiro,,1 Unid. = 2.15 KG (aprox.),"4,99€/kg","10,73€ / Unid.",
Queijo Meio Gordo de Lamego,PAIVA,1 Unid. = 1.2 KG (aprox.),"10,99€/kg","13,19€ / Unid.",
Queijo Coulommiers,LES CROISÉS,Emb. 0.35 KG,"2,97€","8,49€ / KG",
Nectar Clássico Alperce 3x20cl,COMPAL NECTAR,Emb. 0.08 LT,"1,48€","18,50€ / LT",
MIOLO MEXILHAO SKIN PACK,PÊCHE OCÉAN,Emb. 0.23 KG,"1,89€","8,22€ / KG",
Derma SPA Goodness Body Cream,DOVE,Emb. 0.3 LT,"4,99€","16,63€ / LT",
Sortido Húngaro,,Emb. 0.3 KG,"2,29€","7,63€ / KG",
PIMENTA BRANCA MOIDA SAQUETA,RUSTICA,Emb. 0.1 KG,"2,44€","24,40€ / KG",
TRANSPORTADORA P/CAO 55CM 1UN P\'TIT AMI,P'TIT AMI,Emb. 1 UNID.,"16,49€","16,49€ / UNID.",
SARDINHA OLEO DE GIRASSOL,PÊCHE OCÉAN,Emb. 0.12 KG,"1,05€","8,75€ / KG",
Massa Linguine C/ Tinta de Choco,MILANEZA,Emb. 0.5 KG,"3,18€","6,36€ / KG",
Queijo Curado Apimentado,,1 Unid. = 1 KG (aprox.),"8,99€/kg","8,99€ / Unid.",
PLACA ELETRICA 1 DISCO,ECO+,Emb. 1 UNID.,"16,99€","16,99€ / UNID.",
Cereais Chocomax,NACIONAL,Emb. 0.3 KG,"1,69€","5,63€ / KG",
WC PARA GATO,P'TIT AMI,Emb. 1 UNID.,"14,43€","14,43€ / UNID.",
Bolachas Amanteigadas Palet breton 2x125g,P'TIT DÉLI,Emb. 0.25 KG,"1,99€","7,96€ / KG",
Ameixa Vermelha Cal. 45/55,,1 Unid. = 0.09 KG (aprox.),"2,99€/kg","0,27€ / Unid.",
Gelatina em Pó Pêssego,TABLIER BLANC,Emb. 0.17 KG,"0,84€","4,94€ / KG",
Sumo de Manga 3x200ml,UM BONGO,Emb. 0.6 LT,"1,48€","2,47€ / LT",
Tomate Guloso Pelado 800g,GULOSO,Emb. 0.8 KG,"2,49€","3,11€ / KG",
Johnson's Baby Gel de Banho Suave,JOHNSON'S BABY,Emb. 0.75 LT,"3,89€","5,19€ / LT",
Bolo de Massa em Espiral,P'TIT DÉLI,Emb. 0.2 KG,"1,49€","7,45€ / KG",
COLORACAO VEGETAL CASTANHO CLARO BIO,BIONAÏA,Emb. 1 UNID.,"6,99€","6,99€ / UNID.",
DESODORIZANTE SPRAY INVISIBLE MEN 100ML COMPACT,CARRÉ HOMME,Emb. 0.1 LT,"1,19€","11,90€ / LT",
Esfregão Salva Unhas Classic Comfort,SCOTCH BRITE,Emb. 2 UNID.,"2,43€","1,22€ / UNID.",
FORMA PUDIM CANELADA 18 CM.,ECO+,Emb. 1 UNID.,"5,99€","5,99€ / UNID.",
Bolacha Maria sem Açúcar 12 Unid.,,Emb. 0.3 KG,"3,53€","11,77€ / KG",
Sobremesa Tiramisu 4x80g,DÉLISSE,Emb. 0.32 KG,"2,49€","7,78€ / KG",
GRANOLA BAGAS GOJI E GROSELHA PRETA,GRAINEA,Emb. 0.35 KG,"2,75€","7,86€ / KG",
BOLACHAS AREADAS C/ RECH AVELAS E CACAU MAGRO,P'TIT DÉLI,Emb. 0.125 KG,"1,48€","11,84€ / KG",
Rum de Coco,MALIBU,Garrafa 0.7 LT,"15,99€","22,84€ / LT",
Pão de Forma Especial Torradas,BIMBO,Emb. 0.7 KG,"1,84€","2,63€ / KG",
Café Capsulas Decaf Intensidade 2,PLANTATION,Emb. 10 CAPS.,"1,79€","0,18€ / CAPS.",
Ambientador 5 em 1 Relax Zen,BRISE,Emb. 0.3 LT,"1,54€","5,13€ / LT",
Licor Anis Escarchado,BORLIDO,Garrafa 1 LT,"8,49€","8,49€ / LT",
Sidra Normand Brut,LES GOELLERIES,Garrafa 0.75 LT,"1,99€","2,65€ / LT",
Café Cápsulas Fortissimo Intensidade 10,PLANTATION,Emb. 10 CAPS.,"1,49€","0,15€ / CAPS.",
Nuggets de Peito de Frango,IGLO,Emb. 0.22 KG,"5,98€","27,18€ / KG",
DETERGENTE MANUAL LOICA CONCENTRADO LIMA E UVA BRANCA,VISIOR,Emb. 0.5 LT,"1,29€","2,58€ / LT",
Queijo Fundido,VACA QUE RI,Emb. 0.15 KG,"1,74€","11,60€ / KG",
Açúcar Branco em Pedaços,,Emb. 1 KG,"1,50€","1,50€ / KG",
Rolo de Cozinha Extra XXL,RENOVA,Emb. 1 ROLO,"1,18€","1,18€ / ROLO",
Vinho Branco,COMP DO VINHO,Bag in Box 5 LT,"4,69€","0,94€ / LT",
Leite UHT Pastagem Magro,TERRA NOSTRA,Emb. 1 LT,"1,03€","1,03€ / LT",
Tablete Chocolate Branco,TABLETTE D'OR,Emb. 0.2 KG,"1,49€","7,45€ / KG",
Couve Lombarda,,1 Unid. = 1.2 KG (aprox.),"1,09€/kg","1,31€ / Unid.",
Hambúrguer de Atum 2x75 g,BOM PETISCO,Emb. 0.15 KG,"2,74€","18,27€ / KG",
PENSOS DIARIOS U.FINOS ALOE VERA POCKET 30UN,DOULYS,Emb. 30 UNID.,"1,30€","0,04€ / UNID.",
Alimento Seco P/ Gatos Esterilizados Peru e Legumes,PURINA FRISKIES,Emb. 1.5 KG,"6,98€","4,65€ / KG",
Bolachas com Recheio Cereja Cobertura Chocolate,P'TIT DÉLI,Emb. 0.15 KG,"0,98€","6,53€ / KG",
Detergente Liquido para a Máquina da Roupa Concentrado,SKIP,Emb. 80 DOSES,"15,99€","0,20€ / DOSES",
Fermento de Padeiro,VAHINÉ,Emb. 0.018 KG,"1,58€","87,78€ / KG",
Conserva de Pickles em Vinagre,RUSTICA,Frasco 0.36 KG,"0,99€","2,75€ / KG",
Queijo Flamengo Barra,DA FLORESTA,1 Unid. = 0.25 KG (aprox.),"5,99€/kg","1,50€ / Unid.",
Ração seca para gato c/ Salmão,ULTIMA,Emb. 0.75 KG,"5,39€","7,19€ / KG",
Caderno Capa Preta Quadriculado A4 60p,ESQUISSE,Emb. 1 UNID.,"0,85€","0,85€ / UNID.",
Bolacha Ondulada,,Emb. 0.3 KG,"1,69€","5,63€ / KG",
Tiras P/ Porcos da Índia Sabor Mel,TOUS MES AMIS,Emb. 0.11 KG,"1,94€","17,64€ / KG",
Caldo Natura de Carne Pack 4,KNORR,Emb. 0.112 KG,"1,49€","13,30€ / KG",
Alheira Regional - PDTO Lamego,SNR,Emb. 0.21 KG,"1,29€","6,14€ / KG",
Pastilha Elástica Senses Tropical Mix,TRIDENT,Emb. 0.023 KG,"0,94€","40,87€ / KG",
Vinho Regional Península de Setúbal Tinto,ADEGA DE PEGÕES,Garrafa 0.75 LT,"1,59€","2,12€ / LT",
CAPPUCCINO SABOR BAUNILHA,PLANTATION,Emb. 0.31 KG,"2,99€","9,65€ / KG",
Desodorizante Zero% - Spray Invisível,SANEX,Emb. 0.15 LT,"2,69€","17,93€ / LT",
Fraldas Bebé T5 ACTIV+ 11/25 Kg,MOTS D'ENFANTS,Emb. 35 UNID.,"9,19€","0,26€ / UNID.",
Salsichas Cocktail,TRADILÈGE,Emb. 0.4 KG,"3,40€","8,50€ / KG",
BOLA FUTEBOL PLASTICO T4,WOODSUN,Emb. 1 UNID.,"2,99€","2,99€ / UNID.",
Pipocas Coloridas,TOKAPI,Emb. 0.1 KG,"0,88€","8,80€ / KG",
Biscoitos P/ Roedores Ovo e Fruta,TOUS MES AMIS,Emb. 6 UNID.,"1,79€","0,30€ / UNID.",
Bacalhau Especial Noruega Asa Preta,,1 Unid. = 4 KG (aprox.),"10,99€/kg","43,96€ / Unid.",
SACOS LIXO C/ ATILHO 20L,ELEMBAL,Emb. 20 UNID.,"0,99€","0,05€ / UNID.",
Maionese Vegan sem Glúten,CALVÉ,Emb. 0.27 KG,"3,30€","12,22€ / KG",
Batatas Fritas Crocantes Onduladas,POM'LISSE,Emb. 0.15 KG,"1,14€","7,60€ / KG",
Ice Tea Pêssego Zero,FRESH TEA,Garrafa 1.5 LT,"1,19€","0,79€ / LT",
Conserva de Ervilhas com Cenoura Cozidas,,Lata 0.53 KG,"1,49€","2,81€ / KG",
Alimento Seco P/ Cão Mini Menu Frango,PURINA FRISKIES,Emb. 1.5 KG,"4,84€","3,23€ / KG",
Pimentão Doce Colorau,RUSTICA,Emb. 0.05 KG,"0,45€","9,00€ / KG",
Café pur Arabica Amérique Latine em Grão Biológico,,Emb. 0.25 KG,"3,49€","13,96€ / KG",
Aquafresh Branco Intenso 2x75ml,AQUAFRESH,,"3,49€",/ Unid.,
BEBIDA AMENDOA BIO,,Emb. 1 LT,"2,23€","2,23€ / LT",
SABONETE LIQUIDO ALPERCE/ALOE VERA BIO,BIONAÏA,Emb. 0.3 LT,"1,85€","6,17€ / LT",
POSTAS DE BACALHAU ULTRACONGELADAS,ECO+,Emb. 0.8 KG,"5,99€","7,49€ / KG",
Elixir Anti-Cáries,LISTERINE,Emb. 0.5 LT,"6,48€","12,96€ / LT",
Alimento P/ Cão de Frango C/ Mandioca S/ Glúten,BEYOND,Emb. 1.2 KG,"8,48€","7,07€ / KG",
Salsa em Folhas,MARGÃO,Emb. 0.006 KG,"1,18€","196,67€ / KG",
BL1 LED STANDARD 12W-75W E27,FOXTER,Emb. 1 UNID.,"6,76€","6,76€ / UNID.",
BACALHAU COM NATAS,CÔTÉ TABLE,Emb. 0.25 KG,"2,99€","11,96€ / KG",
Caderno Capa Preta Pautado A5 60p,ESQUISSE,,"0,81€",/ Unid.,
Máscara Multiusos Óleo Extraordinário Óleo de Coco,L'ORÉAL PARIS,Emb. 0.3 LT,"6,98€","23,27€ / LT",
Bolachas Cookies Original Chocolate,CHIPS AHOY,Emb. 0.3 KG,"3,28€","10,93€ / KG",
Desodorizante Bodyspray Gold Temptation,AXE,Emb. 0.15 LT,"3,29€","21,93€ / LT",
Champô para Homem Anticaspa Cool Sport Mentol,LINIC,Emb. 0.225 LT,"3,34€","14,84€ / LT",
ARROZ AGU.VAPORIZADO CIGALA 1KG,CIGALA,Emb. 1 KG,"1,27€","1,27€ / KG",
Creme Culinário de Coco,SHOYCE,Emb. 0.2 LT,"1,68€","8,40€ / LT",
MOLHO PIRI-PIRI FERBAR 210G,FERBAR,Emb. 0.21 KG,"1,18€","5,62€ / KG",
Chá Verde com Gengibre Immune Support,LIPTON,Emb. 0.032 KG,"1,94€","60,63€ / KG",
Iogurte Bifidus Cremoso Frutos Silvestres 0% 4 Unid.,DANONE,Emb. 0.48 KG,"1,99€","4,15€ / KG",
BB CREAM 5EM1 CLARO 50ML,INELL,Emb. 0.05 LT,"3,48€","69,60€ / LT",
Maionese com Mostarda de Dijon,,Frasco 0.47 KG,"1,64€","3,49€ / KG",
Gel de Banho Cuidado Intensivo,DOVE,Emb. 0.5 LT,"2,49€","4,98€ / LT",
Tenaz Carpinteiro 200Mm,FOXTER,Emb. 1 UNID.,"3,99€","3,99€ / UNID.",
Tarte de Alho Frances,CÔTÉ TABLE,Emb. 0.4 KG,"2,40€","6,00€ / KG",
Cola Multi-Usos S/ Solvente,FOXTER,Emb. 0.055 LT,"2,69€","48,91€ / LT",
LAVA TUDO FLORAL,CLAIR,Emb. 2 UNID.,"0,90€","0,45€ / UNID.",
Sabonete Sólido Flores Brancas 4 Unid.,MANAVA,Emb. 0.4 KG,"2,05€","5,13€ / KG",
Alimento Seco Cão Active Completo,PURINA FRISKIES,Emb. 4 KG,"9,59€","2,40€ / KG",
Queijo Mistura Pequeno,ALAVÃO,Emb. 0.6 KG (aprox.),"9,99€/kg","5,99€ / Unid.",
DESMAQUILHANTE DE OLHOS WATERPROOF BIFASICO,BIONAÏA,Emb. 0.15 LT,"2,59€","17,27€ / LT",
Sumo 100% Laranja C/ Polpa,JAFADEN,Emb. 1 LT,"1,49€","1,49€ / LT",
Desodorizante Clean Fresh Scent Stick,REXONA,Emb. 0.045 LT,"4,79€","106,44€ / LT",
APERITIVOS SORTIDOS,TOKAPI,Emb. 0.1 KG,"1,04€","10,40€ / KG",
Pensos Higiénicos Normal,ECO+,Emb. 20 UNID.,"1,09€","0,05€ / UNID.",
Cone Leite Creme,TRIUM,Emb. 6 UNID.,"2,15€","0,36€ / UNID.",
Conjunto de 8 Chaves Mistas,FOXTER,Emb. 8 UNID.,"14,91€","1,86€ / UNID.",
Sortido Feltro Adesivos 186 Peças,FOXTER,,"3,46€",/ Unid.,
"PAO TOSTADO ALHO LOTE DE 2 ""CROUTON"" 2X90G",EPI D'OR,Emb. 0.18 KG,"1,12€","6,22€ / KG",
Vinho Branco A.O.C. Gewurztramin 2014,REBMANN,Garrafa 0.75 LT,"5,49€","7,32€ / LT",
SALTEADO DE COGUMELOS,NOTRE JARDIN,Emb. 0.4 KG,"3,77€","9,43€ / KG",
Gelatina Sabor Melancia 2x85g,TABLIER BLANC,Emb. 0.17 KG,"0,94€","5,53€ / KG",
Bolo Chantilly com Fruta,,1 Unid. = 1 KG (aprox.),"11,99€/kg","11,99€ / Unid.",
Vinho do Porto Dona Antonia,FERREIRA,Emb. 0.75 LT,"10,98€","14,64€ / LT",
COGUMELO FERBAR LAMINADO 185G,FERBAR,Emb. 0.185,"0,74€","4,00€ /",
Deo Roll On Hidra Essencial 0% Álcool,VASELINE,Emb. 0.05 LT,"2,09€","41,80€ / LT",
Pano Microfibra Colors,VILEDA,Emb. 4 UNID.,"4,95€","1,24€ / UNID.",
Gelado Magic,SMICY,Emb. 8 UNID.,"1,66€","0,21€ / UNID.",
Café Torrado Moído Clássico Intensidade 9,SICAL,Emb. 16 UNID.,"3,88€","0,24€ / UNID.",
Pão de Leite 8 Unid.,P'TIT DÉLI,Emb. 0.32 KG,"1,09€","3,41€ / KG",
Papa Infantil Bolacha Maria,CERELAC,Emb. 0.4 KG,"1,84€","4,60€ / KG",
BLOCO NOTAS ADESIVO 75X75MM 4X100UN,ESQUISSE,Emb. 4 UNID.,"2,89€","0,72€ / UNID.",
DOSSIER A4 LOMBADA 7CM,ESQUISSE,Emb. 1 UNID.,"1,59€","1,59€ / UNID.",
Sobremesa Gelado Mini Chocolate e Caramelo 6x60ml,MAGNUM,Emb. 0.36 LT,"5,98€","16,61€ / LT",
TRAVESSA INOX 35CM,ECO+,Emb. 1 UNID.,"5,49€","5,49€ / UNID.",
CLIPES COLORIDOS,ESQUISSE,Emb. 100 UNID.,"0,99€","0,01€ / UNID.",
Dentífrico Maximum Protection Caries,COLGATE,Emb. 0.075 LT,"3,08€","41,07€ / LT",
BOLACHAS RETANGULARES COM RECHEIO DE CHOCOLATE,P'TIT DÉLI,Emb. 0.125 KG,"1,17€","9,36€ / KG",
PURE MACA/MANGA SEM ADICAO ACUCAR,DOUCEUR DU VERGER,Emb. 0.4 KG,"1,39€","3,48€ / KG",
Sortido de Biscoitos Finos,EQUADOR,Emb. 0.2 KG,"1,99€","9,95€ / KG",
Iogurte Líquido Morango/Framboesa,DANONE,Emb. 0.3 KG,"1,89€","6,30€ / KG",
Papel Higiénico Cuidado Completo Original 3 em 1,SCOTTEX,Emb. 16 UNID.,"4,98€","0,31€ / UNID.",
Amaciador Cabelos Total Repair,ELVIVE,Emb. 0.2 LT,"3,98€","19,90€ / LT",
Vinagre Balsâmico de Modène,RUSTICA,Garrafa 0.5 LT,"2,01€","4,02€ / LT",
Pantene Volume & Brilho Champô 250 ml,,Emb. 0.25 LT,"4,98€","19,92€ / LT",
FITA COLA TRANSPARENTES 25M 5UN,ECO+,Emb. 5 UNID.,"1,95€","0,39€ / UNID.",
Limpa Máquinas Roupa,SKIP,Emb. 0.36 KG,"6,49€","18,03€ / KG",
Sumo de Laranja 3x20 cl,UM BONGO,Emb. 0.6 LT,"1,48€","2,47€ / LT",
Regulador Ph Menos LÍquido,BEAUX JOURS,Emb. 6 LT,"10,77€","1,80€ / LT",
Frango Campestre com Alho e Cebola,MAGGI,Emb. 0.03,"0,74€","24,67€ /",
Tiras Limpiadoras Purificantes,NIVEA,Emb. 6 P,"7,98€","1,33€ / P",
MINI CANETA CORRETORA 3UN,ESQUISSE,Emb. 3 UNID.,"2,59€","0,86€ / UNID.",
Álcool Desnaturado,,Emb. 1 LT,"2,80€","2,80€ / LT",
MOLHO AGRIDOCE PICANTE,TABLES DU MONDE,Emb. 0.3 KG,"1,85€","6,17€ / KG",
Refrigerante C/ Gás Cola Clear,JEAN'S,Emb. 1 LT,"1,29€","1,29€ / LT",
AGUA MICELAR CLÁSSICA 700ML,GARNIER,,"10,68€",/ Unid.,
Rolo Cozinha Mega ECO 1=10,MARQUE REPERE,Emb. 1 UNID.,"2,98€","2,98€ / UNID.",
MINI RATO WIRELESS PRETO,LINKSTER,Emb. 1 UNID.,"10,49€","10,49€ / UNID.",
Barras Hero De Cereais Muesli Avelã 6x25g,HERO,Emb. 0.15 KG,"1,79€","11,93€ / KG",
Aditivo Líquido Protege Cores e Delicados,SKIP,Emb. 3 LT,"5,04€","1,68€ / LT",
Morangos Embalados,,1 Emb. = 0.5 KG,"2,99€","5,98€ / KG",
MIOLO DE CAMARAO SKIN PACK 100/200,PÊCHE OCÉAN,Emb. 0.16 KG,"2,49€","15,56€ / KG",
FLOCOS SABAO MARSELHA ECO,UNÍ VERT,,"4,99€",/ Unid.,
Desodorizante Frescura Sensual Toque de Nácar Roll-On,NARTA,Emb. 0.05 LT,"3,79€","75,80€ / LT",
