NAME,BRAND,QUANTITY,PRICE,PPU,OLDPRICE,OLDPPU,EAN
DIA TEMPTATION Gelados Mini Caramelo e Framboesa 6x50 ml,DIA TEMPTATION,,"2,55 €","8,50 €/l",,,
NESCAFÉ DOLCE GUSTO Café Ristretto Napoli (Intensidade 13) 16 un,NESCAF DOLCE GUSTO,,"5,99 €","0,37 €/ud",,,
BE-KIND Barra de Frutos Secos com Chocolate Negro e Sal Marinho 40 g,BE KIND,,"1,99 €","49,75 €/Kg",,,
BE-KIND Barra Manteiga de Amendoim e Chocolate Negro 40 g,BE KIND,,"1,99 €","49,75 €/Kg",,,
NESQUIK Achocolatado em Pó Extra Choc 390 g,NESQUIK,,"5,49 €","14,08 €/Kg",,,
NESTLÉ Tablete de Chocolate com Amêndoas Extrafino 123 g,NESTL,,"1,89 €","15,37 €/Kg",,,
"NESTLÉ Pacotinho de Fruta Banana, Laranja, Bolacha Naturnes 90 g",NESTL,,"0,79 €","8,78 €/Kg",,,
"NESTLÉ Pacotinho de Fruta Banana, Maçã, Morango Naturnes 90 g",NESTL,,"0,79 €","8,78 €/Kg",,,
YOGOLINO Pêssego e Banana com 0% Açúcares Adicionados Nestlé 4x100 g,YOGOLINO,,"2,89 €","7,23 €/Kg",,,
SHOYCE Bebida de Amêndoa 0% Açúcar 1 L,SHOYCE,,"1,75 €","1,75 €/l","2,19 €","2,19 €/l",
BUONDI BY NESPRESSO Cápsulas de Café Encorpado Nestlé 10 Un,BUONDI BY NESPRESSO,,"4,09 €","0,41 €/ud",,,
BUONDI BY NESPRESSO Cápsulas de Café Intenso Nestlé 10 Un,BUONDI BY NESPRESSO,,"4,09 €","0,41 €/ud",,,
CRUNCH Tablete de Chocolate Biscuit 100 g,CRUNCH,,"1,99 €","19,90 €/Kg",,,
BLÉDINA Papa Não Láctea Arroz 200 g,BL DINA,,"2,26 €","11,30 €/Kg",,,
NESCAFÉ DOLCE GUSTO Café Ristretto Ardenza (Intensidade 11) 3x16 un,NESCAF DOLCE GUSTO,,"14,89 €","0,31 €/ud",,,
NESTLÉ Tablete Chocolate Negro Extrafino 125 g,NESTL,,"1,99 €","15,92 €/Kg",,,
IZIDORO Salsicha Vegan Frasco 5 unidades 220 g,IZIDORO,,"5,15 €","23,41 €/Kg",,,
OLD EL PASO Snack Tortilla Nachips 185 g,OLD EL PASO,,"2,99 €","16,16 €/Kg",,,
SHOYCE Bebida Aveia e Amêndoa 0% 1 L,SHOYCE,,"1,75 €","1,75 €/l","2,19 €","2,19 €/l",
